Datetime,Rad_Wm2,AirTemp_degC,AirPress_hPa,RH_%,WS10_ms,WD10_degN,Albedo,Clouds_Tot
2018-08-22 08:00:00,160.1,14.1,825.3963,62.92,0.451,199,0.2,0.1
2018-08-22 09:00:00,406.6,16.71,825.5164,59.22,1.039,228.6,0.2,0.1
2018-08-22 10:00:00,582.4,18.4,825.6828,55.6,1.355,274.4,0.2,0.0
2018-08-22 11:00:00,705,18.67,825.7881,54.65,1.985,298.3,0.2,0.0
2018-08-22 12:00:00,791.4,18.96,825.6771,56.13,2.227,292.1,0.2,0.0
2018-08-22 13:00:00,850,19.44,825.592,64.61,2.218,283.7,0.2,0.0
2018-08-22 14:00:00,826,18.95,825.5183,66.31,2.516,281.9,0.2,0.0
2018-08-22 15:00:00,511.3,18.76,825.1656,69.14,2.538,287.5,0.2,0.0
2018-08-22 16:00:00,697.4,18.89,824.9725,55.69,2.699,7.053,0.2,0.0
2018-08-22 17:00:00,571.1,18.42,824.8016,69.1,3.143,62.4,0.2,0.1
2018-08-22 18:00:00,113.5,15.21,825.02,81.3,3.256,121.6,0.2,0.1
2018-08-22 19:00:00,11.67,12.91,824.9611,89.2,2.086,63.15,0.2,0.1
2018-08-22 20:00:00,2.764,12.98,825.1044,81.6,0.811,10.1,0.2,0.1
2018-08-22 21:00:00,0.01,13.83,825.5114,77.27,1.48,301.6,0.2,0.1
2018-08-22 22:00:00,0.008,13.48,825.2845,76.13,1.503,303.2,0.2,0.1
2018-08-22 23:00:00,0.009,13.06,825.0696,75.38,0.561,0.62,0.2,0.1
2018-08-23 00:00:00,0.009,13.65,825.2007,61.89,1.362,311.4,0.2,0.1
2018-08-23 01:00:00,0.009,13.73,824.9949,70.66,1.31,300.3,0.2,0.2
2018-08-23 02:00:00,0.009,12.48,824.5865,76.46,1.341,283,0.2,0.2
2018-08-23 03:00:00,0.009,11.74,823.9098,76.37,0.73,311.9,0.2,0.2
2018-08-23 04:00:00,0.009,11.27,823.4037,76.15,0.576,352.1,0.2,0.2
2018-08-23 05:00:00,0.009,11.06,823.2457,78.86,0.606,350.7,0.2,0.2
2018-08-23 06:00:00,4.204,10.92,823.2042,71.36,0.492,349.5,0.2,0.2
2018-08-23 07:00:00,38.87,11.95,823.4724,65.63,1.185,270.2,0.2,0.2
2018-08-23 08:00:00,154.7,13.76,823.7885,69.32,1.39,252.4,0.2,0.1
2018-08-23 09:00:00,465.7,15.93,823.7089,55.64,1.632,266.7,0.2,0.0
2018-08-23 10:00:00,472.8,16.54,823.8462,61.54,2.172,252.1,0.2,0.0
2018-08-23 11:00:00,569.6,17.02,823.8788,60.38,1.431,226.6,0.2,0.0
2018-08-23 12:00:00,755.4,18.47,823.7964,57.68,1.511,288.6,0.2,0.0
2018-08-23 13:00:00,765.9,18.09,823.5535,61.1,2.715,18.1,0.2,0.0
2018-08-23 14:00:00,769,17.78,823.2233,56.58,3.439,31.18,0.2,0.0
2018-08-23 15:00:00,482.6,17.82,822.9673,60.69,2.693,20.62,0.2,0.0
2018-08-23 16:00:00,375.8,17.7,822.6124,70.05,1.898,327.7,0.2,0.0
2018-08-23 17:00:00,180.1,16.94,822.3738,69.06,1.369,270,0.2,0.0
2018-08-23 18:00:00,185,16.58,822.1651,73.69,1.909,273.6,0.2,0.0
2018-08-23 19:00:00,86.6,16.26,822.1562,74.51,1.55,219.7,0.2,0.1
2018-08-23 20:00:00,4.138,14.73,822.041,81.5,0.878,285.6,0.2,0.1
2018-08-23 21:00:00,0.01,14.15,822.239,80.8,2.203,275.6,0.2,0.1
2018-08-23 22:00:00,0.009,12.12,822.644,89.6,2.418,299.7,0.2,0.1
2018-08-23 23:00:00,0.008,11.03,822.841,93.1,1.475,25.43,0.2,0.1
2018-08-24 00:00:00,0.009,11.84,822.6651,85.6,1.652,288.5,0.2,0.1
2018-08-24 01:00:00,0.01,11.46,821.9416,80.9,0.724,307.3,0.2,0.2
2018-08-24 02:00:00,0.008,11.47,821.3655,81,0.957,291.3,0.2,0.2
2018-08-24 03:00:00,0.009,11.68,821.0229,74.68,0.426,285.7,0.2,0.2
2018-08-24 04:00:00,0.009,11.51,821.1345,84.4,1.768,12.13,0.2,0.2
2018-08-24 05:00:00,0.008,10.05,821.3797,95.7,1.882,255.2,0.2,0.2
2018-08-24 06:00:00,0.322,9.73,821.1779,92.8,1.974,288.8,0.2,0.2
2018-08-24 07:00:00,17.11,9.82,821.3768,90.8,1.185,305.6,0.2,0.1
2018-08-24 08:00:00,100.3,10.31,821.6431,93.2,1.252,281,0.2,0.1
2018-08-24 09:00:00,276.6,11.2,821.7481,92.4,1.476,256.7,0.2,0.1
2018-08-24 10:00:00,344.3,12.04,821.7498,88.5,1.91,318.1,0.2,0.1
2018-08-24 11:00:00,631,12.87,821.7057,82.6,2.231,260.7,0.2,0.0
2018-08-24 12:00:00,578.4,13.26,821.3531,85.7,2.69,265.9,0.2,0.0
2018-08-24 13:00:00,207,12.16,821.1541,92,2.085,307.4,0.2,0.0
2018-08-24 14:00:00,156.4,11.91,821.0699,89.9,1.768,297.3,0.2,0.1
2018-08-24 15:00:00,356.5,12.1,820.7899,84.3,1.879,313.9,0.2,0.1
2018-08-24 16:00:00,210.6,12.15,820.5802,89.5,2.039,274.1,0.2,0.1
2018-08-24 17:00:00,130.5,11.43,820.3322,87.6,1.725,290.3,0.2,0.1
2018-08-24 18:00:00,70.25,11.03,820.1951,86.3,1.638,265.5,0.2,0.1
2018-08-24 19:00:00,NAN,10.4,819.9945,89.7,2.055,258.4,0.2,0.1
2018-08-24 20:00:00,2.48,9.95,820.0807,90.8,2.126,257.3,0.2,0.1
2018-08-24 21:00:00,0.008,9.56,820.2959,91.9,2.061,247,0.2,0.1
2018-08-24 22:00:00,0.009,9.14,820.3122,95.5,1.785,278.7,0.2,0.2
2018-08-24 23:00:00,0.009,8.68,820.2395,93.4,1.464,325.3,0.2,0.2
2018-08-25 00:00:00,0.008,8.19,820.1408,95.6,1.373,215.8,0.2,0.2
2018-08-25 01:00:00,0.007,7.447,819.7908,99.3,1.637,222.5,0.2,0.2
2018-08-25 02:00:00,0.009,7.197,819.3107,100,1.887,275.4,0.2,0.2
2018-08-25 03:00:00,0.009,6.626,819.1267,100,1.584,270.7,0.2,0.2
2018-08-25 04:00:00,0.009,6.435,818.9084,100,1.323,280.5,0.2,0.2
2018-08-25 05:00:00,0.01,6.23,818.4617,99.9,1.203,258.3,0.2,0.2
2018-08-25 06:00:00,0.802,6.193,818.116,100,1.647,270,0.2,0.2
2018-08-25 07:00:00,8.4,5.946,818.1193,100,1.982,274.6,0.2,0.2
2018-08-25 08:00:00,27.65,5.778,818.1557,100,2.063,262.1,0.2,0.2
2018-08-25 09:00:00,44.03,5.538,818.2327,100,2.273,248.8,0.2,0.2
2018-08-25 10:00:00,45.21,5.381,818.5519,100,1.386,274,0.2,0.2
2018-08-25 11:00:00,51.59,5.094,818.9047,100,1.141,282.3,0.2,0.2
2018-08-25 12:00:00,139.5,5.273,819.0068,99,1.382,280.2,0.2,0.2
2018-08-25 13:00:00,131.1,5.206,818.504,98.4,2.612,255,0.2,0.2
2018-08-25 14:00:00,61.89,5.084,818.2744,98.7,1.469,298.9,0.2,0.2
2018-08-25 15:00:00,28.56,4.802,818.0048,96.6,1.156,317.1,0.2,0.2
2018-08-25 16:00:00,40.6,4.388,817.9077,96.9,1.915,267.9,0.2,0.2
2018-08-25 17:00:00,28.42,4.002,817.8976,89.7,1.579,128,0.2,0.2
2018-08-25 18:00:00,71.7,4.053,818.1776,87.5,2.258,143.1,0.2,0.2
2018-08-25 19:00:00,17.84,4.133,818.1616,92.1,1.279,202.7,0.2,0.2
2018-08-25 20:00:00,0.643,3.597,818.161,99.4,2.022,132.8,0.2,0.2
2018-08-25 21:00:00,0.007,2.44,818.5847,99.4,1.649,137.6,0.2,0.3
2018-08-25 22:00:00,0.007,2.626,818.6505,95.3,1.581,147.2,0.2,0.3
2018-08-25 23:00:00,0.007,2.626,818.6053,95.5,1.218,127.3,0.2,0.3
2018-08-26 00:00:00,0.007,2.621,818.562,96.7,0.922,121.2,0.2,0.3
2018-08-26 01:00:00,0.007,2.519,818.3881,98.4,0.817,150.5,0.2,0.3
2018-08-26 02:00:00,0.008,2.409,818.1015,97.1,0.398,302.3,0.2,0.3
2018-08-26 03:00:00,0.008,1.929,818.1182,100,1.073,141.4,0.2,0.3
2018-08-26 04:00:00,0.008,1.707,818.0322,100,0.768,101.1,0.2,0.3
2018-08-26 05:00:00,0.009,1.801,817.9114,99.2,1.326,75.22,0.2,0.3
2018-08-26 06:00:00,3.046,1.243,818.0871,98.7,1.333,77.47,0.2,0.3
2018-08-26 07:00:00,51.38,1.306,818.4554,96,1.731,63.01,0.2,0.3
2018-08-26 08:00:00,151.6,2.201,818.7268,92.6,1.851,96,0.2,0.2
2018-08-26 09:00:00,381.7,4.185,818.7751,85.9,0.853,154.6,0.2,0.2
2018-08-26 10:00:00,301.9,4.223,818.9796,92.5,1.705,169.4,0.2,0.2
2018-08-26 11:00:00,508.1,4.814,819.2971,78.76,2.65,152,0.2,0.2
2018-08-26 12:00:00,662,6.502,819.4355,84,2.332,153.9,0.2,0.1
2018-08-26 13:00:00,793.3,8.08,819.4047,79.67,1.767,166.7,0.2,0.1
2018-08-26 14:00:00,813,9.16,819.5281,76.05,1.696,277,0.2,0.1
2018-08-26 15:00:00,778.5,9.45,819.4942,73.39,2.515,288.2,0.2,0.1
2018-08-26 16:00:00,652.4,9.9,819.4451,70.46,2.049,306.4,0.2,0.1
2018-08-26 17:00:00,456.1,9.98,819.6311,73.38,2.135,300.3,0.2,0.1
2018-08-26 18:00:00,193.9,9.25,819.5291,78.21,1.803,299.3,0.2,0.2
2018-08-26 19:00:00,21.03,7.469,819.3157,78.68,0.979,349.5,0.2,0.2
2018-08-26 20:00:00,3.679,6.234,819.5189,87.5,0.139,350.4,0.2,0.2
2018-08-26 21:00:00,0.01,5.623,819.9754,89.4,0.322,2.712,0.2,0.2
2018-08-26 22:00:00,0.009,5.43,819.9883,88.2,0.382,335.7,0.2,0.2
2018-08-26 23:00:00,0.01,6.037,820.023,85.4,0.834,286.9,0.2,0.3
2018-08-27 00:00:00,0.008,6.985,820.0856,81.6,2.205,268.3,0.2,0.3
2018-08-27 01:00:00,0.01,6.667,820.4271,82.7,2.221,276.9,0.2,0.3
2018-08-27 02:00:00,0.009,6.115,820.564,56.86,0.545,307.6,0.2,0.3
2018-08-27 03:00:00,0.01,6.466,820.4096,38.12,0.913,317.8,0.2,0.3
2018-08-27 04:00:00,0.008,6.886,820.3417,35.24,1.04,310.3,0.2,0.3
2018-08-27 05:00:00,0.009,7.19,820.3939,34.16,0.857,295.6,0.2,0.3
2018-08-27 06:00:00,1.9,7.856,820.3614,29.31,1.278,288.4,0.2,0.3
2018-08-27 07:00:00,38.98,8.62,820.7782,53.93,0.981,271.4,0.2,0.2
2018-08-27 08:00:00,128.4,9.39,821.1328,29.62,2.159,253.7,0.2,0.2
2018-08-27 09:00:00,423.5,12.23,821.5764,30.81,2.16,252.3,0.2,0.1
2018-08-27 10:00:00,576.6,13.46,821.9798,31.12,2.574,260.3,0.2,0.1
2018-08-27 11:00:00,697.6,14.2,822.3513,45.64,2.049,260.1,0.2,0.0
2018-08-27 12:00:00,778.4,15.51,822.6119,47.14,1.549,246.9,0.2,0.0
2018-08-27 13:00:00,806,15.93,822.8348,35.61,1.764,311.3,0.2,0.0
2018-08-27 14:00:00,792.3,16.6,823.145,45.93,1.441,307.9,0.2,0.0
2018-08-27 15:00:00,720.2,16.97,823.2858,44.08,1.976,44.84,0.2,0.0
2018-08-27 16:00:00,605.6,17.19,823.4437,38.72,1.205,8.85,0.2,0.0
2018-08-27 17:00:00,443,16.02,823.5704,56.1,2.012,231.9,0.2,0.0
2018-08-27 18:00:00,174,15.02,823.8962,65.95,1.736,289.9,0.2,0.1
2018-08-27 19:00:00,32.66,12.42,823.9803,73.9,0.692,21.54,0.2,0.1
2018-08-27 20:00:00,3.727,10.9,824.1876,74.38,0.84,3.769,0.2,0.1
2018-08-27 21:00:00,0.008,10.34,824.5981,78.07,0.621,7.736,0.2,0.2
2018-08-27 22:00:00,0.009,9.76,824.7259,85,0.694,344.2,0.2,0.2
2018-08-27 23:00:00,0.009,9.65,824.8061,78.27,0.856,335.3,0.2,0.2
2018-08-28 00:00:00,0.009,9.61,824.7025,78.67,0.838,312.8,0.2,0.2
2018-08-28 01:00:00,0.009,9.42,824.5469,84,0.773,310.8,0.2,0.2
2018-08-28 02:00:00,0.009,9.58,824.3017,79.32,1.248,284.7,0.2,0.2
2018-08-28 03:00:00,0.009,9.27,824.2498,85.4,0.515,294.9,0.2,0.2
2018-08-28 04:00:00,0.01,8.8,824.1237,89.8,0.481,320.3,0.2,0.2
2018-08-28 05:00:00,0.009,8.62,823.8928,86.7,0.789,335,0.2,0.2
2018-08-28 06:00:00,2.257,8.7,823.9277,86.5,0.314,327,0.2,0.2
2018-08-28 07:00:00,33.14,9.17,823.9581,77.14,0.351,329.7,0.2,0.2
2018-08-28 08:00:00,109.8,10.61,824.3421,75.1,0.32,192.2,0.2,0.2
2018-08-28 09:00:00,398.3,13.5,824.4647,68.26,1.161,239.2,0.2,0.1
2018-08-28 10:00:00,552,15.73,824.6242,58.92,1.791,269.1,0.2,0.0
2018-08-28 11:00:00,676.9,16.8,824.623,58.71,1.968,269.5,0.2,0.0
2018-08-28 12:00:00,757.5,16.93,824.6302,51.28,2.308,233.3,0.2,0.0
2018-08-28 13:00:00,792.9,17.73,824.8287,51.36,2.494,298.8,0.2,0.0
2018-08-28 14:00:00,787.3,18.91,824.7396,49.1,1.818,278.9,0.2,0.0
2018-08-28 15:00:00,727.3,18.93,824.5938,63.62,1.939,251.5,0.2,0.0
2018-08-28 16:00:00,613,18.75,824.5905,59.62,2.051,263.7,0.2,0.0
2018-08-28 17:00:00,455.1,18.47,824.4967,67.3,1.953,297.8,0.2,0.0
2018-08-28 18:00:00,156.8,16.97,824.2918,74.87,1.219,339.1,0.2,0.0
2018-08-28 19:00:00,20.99,14.62,823.8168,76.16,0.597,357.3,0.2,0.1
2018-08-28 20:00:00,2.011,13.49,823.7469,76.39,0.664,343.8,0.2,0.1
2018-08-28 21:00:00,0.008,12.91,823.7473,78.53,0.346,331.5,0.2,0.1
2018-08-28 22:00:00,0.009,12.93,823.5076,71.92,0.816,311.7,0.2,0.1
2018-08-28 23:00:00,0.008,13.79,823.203,65.4,1.706,275,0.2,0.2
2018-08-29 00:00:00,0.009,13.98,823.0853,74.41,1.475,288,0.2,0.2
2018-08-29 01:00:00,0.008,13.1,823.1904,69.64,1.462,279.7,0.2,0.2
2018-08-29 02:00:00,0.009,13.18,823.2864,63.88,1.474,278.8,0.2,0.2
2018-08-29 03:00:00,0.008,13.66,823.0486,59.03,1.33,285.1,0.2,0.2
2018-08-29 04:00:00,0.009,13.65,822.722,58.16,1.303,291.2,0.2,0.2
2018-08-29 05:00:00,0.01,13.14,822.9993,76.28,2.325,294.2,0.2,0.2
2018-08-29 06:00:00,1.233,11.67,823.0652,82.1,1.711,302.8,0.2,0.2
2018-08-29 07:00:00,19.3,11.39,822.7662,84.6,0.882,288.6,0.2,0.2
2018-08-29 08:00:00,80.5,12.8,822.8787,70.41,3.037,265.7,0.2,0.1
2018-08-29 09:00:00,394.2,15.02,823.0507,58.21,2.677,267.9,0.2,0.1
2018-08-29 10:00:00,529.7,16.22,823.0519,64.44,2.659,263.5,0.2,0.0
2018-08-29 11:00:00,679.8,16.81,823.2319,63.4,2.583,245.8,0.2,0.0
2018-08-29 12:00:00,713.9,17.71,822.933,63.88,1.942,334.3,0.2,0.0
2018-08-29 13:00:00,356.5,15.72,822.8657,82.3,2.981,269.9,0.2,0.1
2018-08-29 14:00:00,71.53,11.39,823.7079,95.3,1.812,248.6,0.2,0.0
2018-08-29 15:00:00,511,12.96,823.4269,82.3,1.812,253.6,0.2,0.0
2018-08-29 16:00:00,349.1,14.31,823.1233,78.07,2.893,249,0.2,0.0
2018-08-29 17:00:00,321.6,14.73,823.0955,78.04,2.829,262.9,0.2,0.0
2018-08-29 18:00:00,110.5,13.89,823.0457,79.82,2.638,263.7,0.2,0.1
2018-08-29 19:00:00,3.883,12.65,823.0035,95.2,3.041,274.8,0.2,0.1
2018-08-29 20:00:00,0.286,10.54,823.7762,92.9,3.115,250.2,0.2,0.1
2018-08-29 21:00:00,0.008,10.56,824.0895,92.5,1.804,276.4,0.2,0.1
2018-08-29 22:00:00,0.01,10.77,824.1404,91.5,2.249,268.6,0.2,0.1
2018-08-29 23:00:00,0.009,10.57,824.238,96.7,1.531,322,0.2,0.1
2018-08-30 00:00:00,0.009,10.13,824.1431,96.3,0.92,305.7,0.2,0.1
2018-08-30 01:00:00,0.007,9.61,824.0429,100,1.338,177.2,0.2,0.2
2018-08-30 02:00:00,0.009,9.51,823.86,96.1,1.258,296.9,0.2,0.2
2018-08-30 03:00:00,0.009,9.31,823.7499,97.8,1.238,278.2,0.2,0.2
2018-08-30 04:00:00,0.009,9.2,823.5745,97.1,1.258,290.2,0.2,0.2
2018-08-30 05:00:00,0.008,9.01,823.3353,95.7,1.245,276.3,0.2,0.2
2018-08-30 06:00:00,0.907,8.79,823.0406,97,1.103,263.8,0.2,0.2
2018-08-30 07:00:00,36.58,8.83,823.1347,99.3,0.719,264.1,0.2,0.2
2018-08-30 08:00:00,53.12,8.75,823.3466,99,0.639,164.5,0.2,0.2
2018-08-30 09:00:00,175.8,9.04,823.8087,92.6,1.714,279,0.2,0.1
2018-08-30 10:00:00,234.7,9.3,823.8108,94.1,1.465,289.5,0.2,0.1
2018-08-30 11:00:00,406.3,9.47,823.7986,95.7,1.999,283.3,0.2,0.1
2018-08-30 12:00:00,247.6,9.4,823.8435,98.6,1.883,277,0.2,0.1
2018-08-30 13:00:00,260,9.03,823.732,98.8,1.845,264,0.2,0.1
2018-08-30 14:00:00,259.1,9.39,823.6517,98.8,1.623,271.5,0.2,0.1
2018-08-30 15:00:00,211.2,9.04,823.5925,97.6,2.382,275.4,0.2,0.1
2018-08-30 16:00:00,186.7,9.31,823.3915,97.3,2.127,283.2,0.2,0.2
2018-08-30 17:00:00,39.76,8.78,823.3197,100,1.547,165.3,0.2,0.2
2018-08-30 18:00:00,35.13,8.15,823.2419,100,1.756,149.8,0.2,0.2
2018-08-30 19:00:00,12.73,8.13,823.0183,99.4,1.356,145.5,0.2,0.2
2018-08-30 20:00:00,0.62,8.12,823.0825,100,1.162,151.3,0.2,0.2
2018-08-30 21:00:00,0.006,7.954,823.1135,100,0.852,128.6,0.2,0.2
2018-08-30 22:00:00,0.007,7.862,822.8384,100,1.39,114.2,0.2,0.2
2018-08-30 23:00:00,0.007,7.71,822.5491,100,0.817,132.1,0.2,0.2
2018-08-31 00:00:00,0.008,7.65,822.4758,100,1.106,107.1,0.2,0.2
2018-08-31 01:00:00,0.007,7.42,822.4721,100,1.557,140.9,0.2,0.2
2018-08-31 02:00:00,0.007,7.346,822.146,100,0.611,149.6,0.2,0.2
2018-08-31 03:00:00,0.007,7.357,821.7131,100,0.726,147.5,0.2,0.2
2018-08-31 04:00:00,0.008,7.29,821.1232,100,0.747,126,0.2,0.2
2018-08-31 05:00:00,0.009,7.261,820.989,100,0.858,300.7,0.2,0.2
2018-08-31 06:00:00,0.236,7.181,820.8828,100,0.727,274.3,0.2,0.2
2018-08-31 07:00:00,13.57,6.979,821.061,100,1.257,286.1,0.2,0.2
2018-08-31 08:00:00,50.54,7.111,821.2639,95.5,1.334,341.1,0.2,0.2
2018-08-31 09:00:00,178.8,7.707,821.7745,93.8,1.603,273.3,0.2,0.2
2018-08-31 10:00:00,113.3,7.769,821.766,96,1.495,271.3,0.2,0.2
2018-08-31 11:00:00,147.9,7.81,821.9733,93.1,1.737,273.7,0.2,0.1
2018-08-31 12:00:00,280.6,8.41,822.103,93.5,1.667,279.9,0.2,0.2
2018-08-31 13:00:00,202.1,8.31,822.0003,94.7,1.994,271.1,0.2,0.2
2018-08-31 14:00:00,93.9,7.271,822.0765,89.4,2.086,323.3,0.2,0.2
2018-08-31 15:00:00,100.4,7.041,822.2717,85.4,1.084,166.3,0.2,0.2
2018-08-31 16:00:00,114.5,7.161,822.1908,95.3,1.565,270.4,0.2,0.2
2018-08-31 17:00:00,34.51,6.638,822.1299,94.1,1.82,245.2,0.2,0.2
2018-08-31 18:00:00,36.02,5.965,822.2988,97.1,1.581,228.7,0.2,0.2
2018-08-31 19:00:00,11.18,5.805,822.3211,95.6,1.25,143.9,0.2,0.2
2018-08-31 20:00:00,0.507,5.639,822.4739,98.3,1.118,301.2,0.2,0.2
2018-08-31 21:00:00,0.007,5.488,822.6664,100,0.807,217.3,0.2,0.2
2018-08-31 22:00:00,0.008,5.279,822.6481,97.2,0.46,175.1,0.2,0.2
2018-08-31 23:00:00,0.007,4.886,822.5303,98.5,1.126,89,0.2,0.2
2018-09-01 00:00:00,0.007,5.072,822.2457,100,1.471,129.7,0.2,0.2
2018-09-01 01:00:00,0.006,5.052,822.009,100,1.597,134.7,0.2,0.2
2018-09-01 02:00:00,0.007,4.971,821.7378,100,1.803,130.6,0.2,0.2
2018-09-01 03:00:00,0.007,4.78,821.5796,100,2.037,141.4,0.2,0.2
2018-09-01 04:00:00,0.007,4.848,821.3901,100,2.436,128.2,0.2,0.2
2018-09-01 05:00:00,0.007,4.764,821.2589,100,1.517,97,0.2,0.2
2018-09-01 06:00:00,0.449,4.662,821.254,100,1.705,117.8,0.2,0.2
2018-09-01 07:00:00,4.274,4.557,821.3174,100,2.916,130.8,0.2,0.2
2018-09-01 08:00:00,21.39,4.585,821.4703,100,2.771,137.3,0.2,0.2
2018-09-01 09:00:00,44.56,4.718,821.8853,100,3.468,140.3,0.2,0.2
2018-09-01 10:00:00,61.18,4.943,822.4569,100,2.846,134,0.2,0.2
2018-09-01 11:00:00,131.6,5.205,822.8859,100,2.612,120.8,0.2,0.2
2018-09-01 12:00:00,122.2,5.667,822.8682,99.5,2.933,114.3,0.2,0.2
2018-09-01 13:00:00,175.6,5.868,822.7687,100,4.141,121.6,0.2,0.2
2018-09-01 14:00:00,134.8,5.752,822.9988,98.2,3.386,129.7,0.2,0.2
2018-09-01 15:00:00,131.7,5.78,823.1598,96.9,4.003,133.7,0.2,0.2
2018-09-01 16:00:00,95,5.909,823.3334,98.4,2.99,122.2,0.2,0.2
2018-09-01 17:00:00,81.4,6.092,823.4027,95.3,2.386,91,0.2,0.2
2018-09-01 18:00:00,48.32,5.885,823.3342,96.4,2.487,97.3,0.2,0.2
2018-09-01 19:00:00,19.59,5.529,823.2195,94.1,2.573,127.9,0.2,0.2
2018-09-01 20:00:00,1.917,5.001,823.0743,94,2.487,111.1,0.2,0.2
2018-09-01 21:00:00,0.009,4.951,823.179,96.9,2.74,108.4,0.2,0.2
2018-09-01 22:00:00,0.008,4.516,823.1097,95.6,2.307,98.8,0.2,0.3
2018-09-01 23:00:00,0.008,4.471,823.0325,97.1,1.527,104.7,0.2,0.3
2018-09-02 00:00:00,0.007,4.024,822.8051,99.9,1.633,72.78,0.2,0.3
2018-09-02 01:00:00,0.008,3.901,822.4464,98.1,1.897,54.09,0.2,0.2
2018-09-02 02:00:00,0.007,4,822.231,98.5,1.537,80.2,0.2,0.2
2018-09-02 03:00:00,0.006,4.057,821.96,98.1,2.406,120.6,0.2,0.2
2018-09-02 04:00:00,0.008,3.823,821.6475,98.4,2.038,63.1,0.2,0.3
2018-09-02 05:00:00,0.009,3.39,821.2604,97.5,0.774,278.1,0.2,0.3
2018-09-02 06:00:00,1.405,3.18,821.0776,99,0.326,316.9,0.2,0.3
2018-09-02 07:00:00,21.82,3.433,821.0887,95.9,0.758,260.7,0.2,0.2
2018-09-02 08:00:00,60.76,4.149,821.2475,97.1,1.393,230,0.2,0.2
2018-09-02 09:00:00,232.5,5.711,821.4921,93.5,0.709,188.9,0.2,0.2
2018-09-02 10:00:00,171.6,6.35,821.5071,93.4,1.229,157.3,0.2,0.2
2018-09-02 11:00:00,211.7,6.763,821.4567,91.4,1.789,171.1,0.2,0.1
2018-09-02 12:00:00,377.1,7.795,821.4146,91,2.201,148.3,0.2,0.1
2018-09-02 13:00:00,360.7,8.55,821.3181,94.1,1.542,289.4,0.2,0.2
2018-09-02 14:00:00,387.5,8.6,821.4188,92.2,2.215,301.9,0.2,0.2
2018-09-02 15:00:00,367.2,9.45,821.3678,93.8,1.648,291.9,0.2,0.2
2018-09-02 16:00:00,197.6,8.47,821.2773,95.4,1.941,148.2,0.2,0.2
2018-09-02 17:00:00,150.1,7.991,821.2023,99.5,2.772,142.4,0.2,0.2
2018-09-02 18:00:00,57.99,7.604,821.1158,100,1.901,141.3,0.2,0.2
2018-09-02 19:00:00,19.07,7.441,820.832,100,1.605,132.5,0.2,0.2
2018-09-02 20:00:00,0.6,7.226,820.8556,100,0.518,126,0.2,0.2
2018-09-02 21:00:00,0.006,7.095,820.9368,100,0.804,132.3,0.2,0.2
2018-09-02 22:00:00,0.008,6.588,820.6663,100,0.404,173.5,0.2,0.2
2018-09-02 23:00:00,0.008,6.068,820.4906,100,0.469,61.06,0.2,0.2
2018-09-03 00:00:00,0.008,5.308,820.2403,100,0.202,23.17,0.2,0.2
2018-09-03 01:00:00,0.009,5.025,820.0679,100,0.489,28.8,0.2,0.2
2018-09-03 02:00:00,0.007,4.997,819.7093,100,0.483,267.7,0.2,0.2
2018-09-03 03:00:00,0.008,5.107,819.4566,100,0.963,268.5,0.2,0.2
2018-09-03 04:00:00,0.008,5.089,819.2824,100,0.527,246.9,0.2,0.2
2018-09-03 05:00:00,0.009,5.483,819.2944,100,0.093,5.939,0.2,0.2
2018-09-03 06:00:00,0.928,6.06,819.0103,97.5,0.716,276.8,0.2,0.2
2018-09-03 07:00:00,22.62,5.965,819.0243,95.6,1.398,277,0.2,0.2
2018-09-03 08:00:00,93.3,6.662,819.5552,94.5,1.924,250.6,0.2,0.2
2018-09-03 09:00:00,160.1,7.792,819.9684,92.5,0.97,281.5,0.2,0.2
2018-09-03 10:00:00,224.2,8.35,820.1891,87.9,1.355,290,0.2,0.2
2018-09-03 11:00:00,651.2,9.57,819.9558,82.5,2.522,250.3,0.2,0.1
2018-09-03 12:00:00,949,11.55,819.804,78.45,2.319,297.3,0.2,0.1
2018-09-03 13:00:00,449.4,10.92,819.914,86.6,1.744,288.9,0.2,0.1
2018-09-03 14:00:00,394.4,9.63,820.0453,92.5,2.353,278.8,0.2,0.1
2018-09-03 15:00:00,250,9.32,820.1295,93.5,2.306,279.6,0.2,0.1
2018-09-03 16:00:00,194.3,9.5,820.2462,91.7,1.741,286,0.2,0.1
2018-09-03 17:00:00,196.5,9.53,820.3392,92.1,2.353,283.3,0.2,0.1
2018-09-03 18:00:00,118.1,9.12,820.4167,91,2.125,288,0.2,0.2
2018-09-03 19:00:00,42.75,8.85,820.3066,88.2,0.926,292.1,0.2,0.2
2018-09-03 20:00:00,1.275,7.54,820.0457,92.1,0.207,318.8,0.2,0.2
2018-09-03 21:00:00,0.008,6.463,820.0918,95.7,0.52,7.403,0.2,0.2
2018-09-03 22:00:00,0.009,6.202,820.0272,95.6,0.423,2.16,0.2,0.2
2018-09-03 23:00:00,0.008,6.088,820.059,95.7,0.296,325.6,0.2,0.2
2018-09-04 00:00:00,0.008,6.173,820.0808,93.7,0.125,306.3,0.2,0.2
2018-09-04 01:00:00,0.008,6.354,820.1636,94.3,0.93,300.7,0.2,0.2
2018-09-04 02:00:00,0.009,6.317,819.9869,93.2,0.871,290.5,0.2,0.2
2018-09-04 03:00:00,0.009,6.715,819.8627,93.9,0.704,280.9,0.2,0.3
